client_id,cloud,gym,insurance,mobile,music,software,streaming,none
C000212,0.5954033447837078,0.12314220566225266,0.07152497097875293,0.16261018778479724,0.005066508912598257,0.006615441714199645,0.003358659034357197,0.03227868112933427
C000222,0.0005837372123943485,0.0013674890365971092,0.00135328914377826,0.000978668319934216,0.006645048244927791,0.00327450441482657,0.0037700736058745884,0.9820271900216672
C000230,0.010130880559258352,0.1410931665827053,0.5206173585631463,0.01675069453524913,0.03824883587464122,0.01899745677078835,0.0161428878718448,0.2380187192423665
C000233,0.004965078841931473,0.014596110194808823,0.20704039429821694,0.008568847825166767,0.7213989837402254,0.007177391050295933,0.014864910459015904,0.02138828359033876
C000259,0.007526393144106807,0.015703291576007593,0.40105891373187164,0.010026456347103366,0.5062719175954967,0.007874111278067973,0.01365972546514657,0.037879190862199326
C000262,0.004584012233403769,0.012059352540987727,0.0034076621698080145,0.02901888889778069,0.015624491626497065,0.003799156730764298,0.6824012160626799,0.24910521973807853
C000272,0.016436434184118345,0.7423285207645237,0.009537723329670946,0.15565826663995586,0.012405579837289736,0.016519529466523842,0.007922802891186713,0.03919114288673082
C000313,0.23701274718936513,0.01009323871415855,0.002737345736893773,0.0023263044756663175,0.009479864004470854,0.0027003999152222773,0.7171256515368711,0.018524448427351882
C000319,0.4139251058087302,0.10485559080718714,0.013741112331284168,0.12939830536048919,0.01835618349508579,0.0210395069544504,0.013484582310319756,0.28519961293245333
C000323,0.05760359829620834,0.0035086026638350013,0.9240093989248349,0.002510762901486515,0.002744991101700933,0.0018386429588531658,0.0019778686263079302,0.005806134526773431
C000339,0.004498415708761353,0.017990990213967592,0.005763999965993769,0.008823698030864118,0.012723702852274003,0.7030864492549156,0.008353433011069026,0.2387593109621545
C000351,0.01862639668339538,0.01973599152174157,0.009801361588063636,0.008939460189916716,0.012798745498392631,0.6556981062294952,0.00850067949087123,0.2658992587981235
C000358,0.4653395352962024,0.009562310597457628,0.006534653951414806,0.007392785395387998,0.008655674837963189,0.015551388892467473,0.01017195250466139,0.47679169852444525
C000361,0.08769896858510083,0.011276971193425335,0.009170625835712857,0.00289583178189925,0.003904061365679661,0.8669009801118523,0.00711693257987148,0.011035628546458103
C000363,0.010044170383794996,0.015471090461670103,0.004359922898665142,0.36956045363287066,0.008146983216276802,0.4463743443980914,0.005186848467177429,0.14085618654145335
C000364,0.004610891825759537,0.008813078558251433,0.807817741537605,0.026584414563374358,0.011443176511194846,0.006191947322869749,0.004673112100058469,0.12986563758088662
C000382,0.02176564579088745,0.05214307614889668,0.02034233794894719,0.36070831069466297,0.07613020272145493,0.2427191030665399,0.057282999217865026,0.16890832441074585
C000394,0.0033642470005313795,0.00883605068562458,0.007209400373678476,0.006556970661401412,0.03236948472757162,0.026923955078562444,0.018146561669887935,0.8965933298027421
C000400,0.1087995104605521,0.02086076188217059,0.011896716399631063,0.12781644008316131,0.019952609903316893,0.13618127971932584,0.013382457753958573,0.5611102237978836
C000407,0.0020587081290060444,0.26326628081026243,0.0026437710473430722,0.0015064467639971635,0.013564836720144684,0.0052182283717804884,0.7051200754571565,0.006621652700309694
C000408,0.005992223727195468,0.01258169253632871,0.10905196681428175,0.014795211411988958,0.0277736971000723,0.012653975425190214,0.01196257426807892,0.8051886587168637
C000417,0.007316198248343972,0.018881219028268063,0.0071469844852307205,0.07761126433842437,0.022410917452244654,0.005338487561051737,0.772186718377324,0.08910821050911265
C000426,0.006760991029015977,0.9102233349137203,0.00490717477300327,0.004934189346536971,0.008914453816730446,0.019625154682410738,0.007574777824391417,0.037059923614190866
C000436,0.6714362950574655,0.012012790511411449,0.042957152554712254,0.02914661028147513,0.0034402778590883016,0.23372294569581492,0.00325486878140698,0.004029059258625601
C000446,0.004015678494437264,0.012880499834729853,0.5006251584173209,0.007109973034215401,0.40906399514797287,0.0055834229676004505,0.027279158820578166,0.03344211328314505
C000452,0.0035492225562795327,0.6339527988702037,0.005451720927867504,0.004753499210322803,0.131309415562171,0.19176806117724068,0.021941686823340526,0.007273594872574203
C000456,0.0014666050771813925,0.007494017514584588,0.0021029321943126875,0.0020482989367104254,0.011828620391094056,0.002736880002016075,0.8377159377658783,0.1346067081182225
C000473,0.008978303046897503,0.13640587373588522,0.013494284365912478,0.0204358991878679,0.6835883365619951,0.014745836484415874,0.02411760347029797,0.09823386314672806
C000481,0.30178435014397637,0.30480036112944536,0.018432681720939866,0.022440151435495014,0.08414325461119249,0.05927037792204753,0.07761732500292635,0.13151149803397696
C000502,0.0016242932905429388,0.011500912510691162,0.2461276488377173,0.0026993457191501094,0.15499597675040486,0.009575759253720874,0.5460219407295283,0.02745412290824453
C000511,0.00841040180912906,0.20010128705147706,0.005174068508569788,0.26319159585740304,0.012389851460567968,0.4551101455466201,0.013455437857773454,0.042167211908459436
C000531,0.0040006139323725464,0.36019203958359847,0.41994178690812434,0.006961862114754419,0.017242928329001768,0.15025165589741657,0.00584937359353586,0.03555973964119607
C000532,0.6795901358017131,0.006207307954889839,0.003112880753537945,0.25767024747224593,0.003217183234062686,0.004563460256975581,0.003425484789962635,0.04221329973661219
C000555,0.7914445057598948,0.012411753538437341,0.007060886737205139,0.011598333075151113,0.013278814858183923,0.016031409401803108,0.020310405701794477,0.1278638909275302
C000556,0.00793779358520686,0.033045904344104614,0.2034713592967737,0.014380932647893205,0.023485117521900755,0.649775301372552,0.011818134251240606,0.05608545698032819
C000580,0.9468432117303822,0.0029994367272551076,0.0014482786989179885,0.018412456110578353,0.011487396555886478,0.0026089269096025366,0.0031962801111629817,0.013004013156214345
C000600,0.06676859737664821,0.01725038846009258,0.008972856448316883,0.00503547558998067,0.034671401256395624,0.005960404274735923,0.749900813475495,0.11144006311833521
C000615,0.002105310529059541,0.3342358604059397,0.0030677001783191286,0.0021793934917714213,0.01760224082804351,0.22721702907886956,0.39646122298704434,0.01713124250095276
C000617,0.00019694826760274512,0.0004753900963672342,0.0008446318766490768,0.0005926915699867784,0.0017162065137608974,0.0007046711716308862,0.0005263911666838979,0.9949430693373186
C000618,0.0011161069212995334,0.005950306065736232,0.0009571760377320853,0.0018732958637373556,0.0025748560032148194,0.9288162498155473,0.002671850229090413,0.056040159063642216
C000621,0.00214889072957638,0.009599457781713042,0.0031618575553842686,0.0030111189274183384,0.01593906458334284,0.0036240040870886316,0.679733409917362,0.2827821964181144
C000622,0.00996334484059865,0.011715891396733341,0.02126742341872792,0.04340616303516754,0.3297568878781596,0.005525621256213319,0.14445290514856368,0.43391176302583595
C000627,0.02194850247094972,0.004402999934517137,0.0038792654494583948,0.01310695869386924,0.007210461770418665,0.012080037365268173,0.004168466980875277,0.9332033073346434
C000641,0.004414897052714896,0.04684910943697428,0.011786113818517598,0.1489349452016049,0.5682433922055473,0.0042999350509335624,0.19691808995356597,0.01855351728014145
C000647,0.07278136747696208,0.012784053061893003,0.18440402477010126,0.5631595833249761,0.012269811366235617,0.008795530235237072,0.0073603858459067185,0.13844524391868826
C000648,0.006021122021324608,0.16057855390431067,0.008192794711896998,0.005616044681635233,0.6778864858896317,0.012040268605149994,0.019663348869719165,0.11000138131633165
C000679,0.21762301158319503,0.01701206008836941,0.0023684919814633194,0.18582319233957698,0.012020977262538769,0.03321439233195364,0.5149881496143842,0.01694972479851859
C000681,0.10738404203264075,0.01563904328404471,0.01044015245063832,0.06812567834236248,0.02091896268160172,0.006268781035228831,0.618655270623646,0.1525680695498372
C000683,0.03870989420469751,0.2109592412311626,0.00380242133872137,0.0025229613182723492,0.023677795461498927,0.006651057061929169,0.7062947735645367,0.007381855819181358
C000709,0.0038787712787179424,0.013877180977435077,0.04707252642553703,0.003981679342455134,0.00569924318529516,0.8710134371417612,0.0024688936875731987,0.05200826796122531
C000717,0.003244398179670198,0.010443847282730352,0.7283642880954424,0.011638996388401854,0.016134678728829975,0.008108681850328465,0.006129121277560392,0.21593598819703644
C000737,0.0488973539587538,0.015044530749389799,0.21618973444301826,0.005666411497502403,0.007104721085284584,0.6894021755019322,0.004159941996717078,0.013535130767401923
C000738,0.015150500471345398,0.01583886775683494,0.015542438046944195,0.01478772810259587,0.0318829246875344,0.03633850117912379,0.017147294538208888,0.8533117452174125
C000743,0.009254886418238777,0.019639212973662175,0.007786651832812277,0.003925325829970474,0.009723388475798086,0.006297417171729287,0.004786289812960407,0.9385868274848282
C000749,0.2450094484701371,0.02031801219493473,0.6791586307492111,0.007381491256801985,0.010365921402929423,0.006951256168917303,0.007345076066897024,0.023470163690171297
C000750,0.004562589894880747,0.0037368762509810663,0.02831227741339915,0.004059999033535671,0.008582516775517978,0.004149868897526719,0.003560532933102402,0.9430353388010563
C000763,0.23213382725096507,0.01537661446074153,0.005148829919915011,0.003780988797152647,0.016175907561311726,0.004058656287086041,0.6957261690457514,0.027599006677076494
C000783,0.0021273392145433816,0.005872791426058355,0.0206561044363142,0.006549158315925952,0.013242746821143804,0.0064856096040953656,0.006350946765947416,0.9387153034159715
C000799,0.0031235105628907266,0.005915308156948715,0.007920725530623948,0.0061659076301737205,0.017972395054846563,0.007165295053433732,0.008735972701421029,0.9430008853096613
C000800,0.02873229565124397,0.05277847602574072,0.020748756404777673,0.025536169520625356,0.11083472861925656,0.5060173913157968,0.098905692976551,0.1564464894860079
C000827,0.001280739891822611,0.0016925889921974215,0.014428249826164311,0.004445344368428066,0.00508413592921462,0.0023269687626840028,0.0018343710320412041,0.9689076011974479
C000832,0.027761462227293712,0.013158166616564042,0.02423140837221542,0.006741963569167966,0.0155972278470623,0.006386504982676632,0.25439830531722024,0.6517249610677998
C000835,0.2697400572003943,0.017338253585374754,0.004306586754204823,0.025083009093940494,0.02379526198045892,0.16776990991356788,0.31994743434386164,0.17201948712819715
C000836,0.12058650609120371,0.1044180979135211,0.007500768938091164,0.004717758861430277,0.02454288435214257,0.008155035684370175,0.511304085213693,0.21877486294554796
C000840,0.002494581978936415,0.00746348362571131,0.0038527163423038462,0.00452083438565483,0.8759076381049099,0.006230257086712087,0.010091185878244879,0.08943930259752676
C000850,0.006270848955723446,0.005145599937309264,0.002578794659273335,0.7686817668940898,0.0038502853317892017,0.0053233148553271225,0.002633229127040345,0.2055161602394474
C000868,0.008867658679506979,0.011516775113028729,0.01150272141536238,0.06822929586330102,0.021915329335715123,0.013191645383993113,0.011313282986514982,0.8534632912225776
C000892,0.007272624172795918,0.013783480021169353,0.783772504636073,0.05534916630382765,0.01766040947139406,0.009433647179318808,0.006996603652396815,0.1057315645630244
C000938,0.0345779482676094,0.2850027244292214,0.030849532416649544,0.2093550768599439,0.06352954144056569,0.10108967109881181,0.15253119011677882,0.12306431537041944
C000949,0.0037842841851903125,0.014037242747204037,0.004940723014266462,0.004059375541349579,0.024397148943822652,0.005434385474437705,0.7994780222449132,0.14386881784881603
C000994,0.010737510994219206,0.008184061767506785,0.004314749711585458,0.7415830511613385,0.006945079302063731,0.0081254333721698,0.005255358726275333,0.21485475496484122
C000996,0.011278917739464303,0.019120720479702293,0.0009125596777068333,0.0013337066250052223,0.0016387870096146709,0.9540703328678326,0.00159622089512262,0.01004875470555141
C000997,0.003433932417924448,0.9409467972979639,0.004321544815505872,0.0045082007509605025,0.007841726191793724,0.02297168326919919,0.006440407381804229,0.009535707874848184
C001004,0.012949955825244585,0.01526664816649686,0.0048337575532672065,0.7628365751464952,0.007978135757200789,0.09689115683090367,0.0053761383775839024,0.09386763234280787
C001006,0.938633321700812,0.003350880726588447,0.0016944095937132747,0.0021300033206071087,0.0017959279595143648,0.003707941790693294,0.0033759637051450565,0.04531155120292644
C001008,0.00464392115992982,0.1899542470764808,0.006860539635285076,0.003890578162094565,0.025352982948939905,0.008074199722326189,0.17946269969412912,0.5817608316008146
C001018,0.004186738050323979,0.005760062288182571,0.006989426896885263,0.008378461658165167,0.014970767900739304,0.010412987376641297,0.006987639442998666,0.9423139163860638
C001020,0.003075436020909513,0.02642225033987071,0.002948956388875107,0.0028215586087156647,0.016508121518674364,0.36478485237840913,0.5742298966548668,0.009208928089678855
C001038,0.002303292496435046,0.013565314481177202,0.01864811251119746,0.007867755754943709,0.11487918725980767,0.008191001249439013,0.08631892387358127,0.7482264123734186
C001056,0.0026656972471061314,0.00976884859941983,0.3324224963787376,0.1704854568802349,0.444931014307419,0.022260754892045966,0.010726937425328225,0.006738794269708322
C001060,0.010251135912940253,0.02500569929012539,0.6351845557211867,0.0297116891761076,0.04171966802575309,0.02055800359964347,0.01783159810643306,0.21973765016781044
C001067,0.0023645510453177993,0.0021053449116977957,0.0033496338158303706,0.0015289282135941033,0.004972222823062799,0.002411590995136767,0.002146717025578469,0.981121011169782
C001068,0.030812206804247618,0.009525185263846301,0.8857332122448305,0.008688421524425047,0.010715077682623557,0.006212176181401851,0.006247207273185351,0.04206651302543988
C001084,0.006515573378982056,0.01686478496683966,0.057599027346663216,0.006339056948982959,0.011523844634655346,0.7594039999055667,0.06364897653138396,0.07810473628692605
C001088,0.09656061085017482,0.12628955854122473,0.005991874267753502,0.0038102969581456985,0.021443256423828983,0.006827233824225578,0.5946411013257947,0.14443606780885188
C001092,0.015571025983483942,0.01278893817865831,0.42335929221346097,0.36279659651298857,0.01391784044741448,0.007988410448385927,0.006134025741161574,0.15744387047444622
C001095,0.0017806323185385272,0.9691803726348944,0.001983353341579793,0.002043890722882613,0.0035707603272354467,0.006745446756747954,0.0031621493186600813,0.011533394579461141
C001098,0.29065132077567307,0.007535871244702046,0.6379301293707994,0.00525378368517611,0.00688828930399404,0.004520750825210441,0.0052958295289025105,0.04192402526554248
C001100,0.004459496122796509,0.018899359667691403,0.007222214569701646,0.007346284460832668,0.03125802454538331,0.007537386712868923,0.7615719219101967,0.16170531201052885
C001108,0.006951342422263146,0.558639894016343,0.01018916585132546,0.006671792424546986,0.24919657862556105,0.016067800188013813,0.02867259563512726,0.12361083083681924
C001112,0.007888362077286517,0.013397835080035956,0.0024169348556318036,0.8761833007235862,0.006961524523251118,0.06470155143423192,0.00531340641691274,0.02313708488906386
C001121,0.004239923705574092,0.028756357927827284,0.2759832780914646,0.23411256409672315,0.006356442808747116,0.42197660434179113,0.0019850939501383884,0.026589735077734204
C001130,0.004409195077700639,0.018892274504024042,0.025881894293954422,0.006437807626584708,0.03155589808521244,0.005676548139693267,0.8059227119060572,0.10122367036677318
C001132,0.011703204805310324,0.03412086747516909,0.020399744549383193,0.02104179520575972,0.5272557184628718,0.08506194447493355,0.03616281165357144,0.26425391337300086
C001143,0.013135660977918448,0.24881140640201702,0.0030318021309606036,0.048734001390658054,0.011180366986815857,0.6599914149360694,0.0038621933082348455,0.011253153867325871
C001152,0.0022515415936308213,0.017506583659329916,0.0022699947032828295,0.0020125332523121173,0.014028352972227322,0.07859772732272834,0.8675525847398091,0.015780681756679495
C001164,0.002343007187141467,0.011667231376823364,0.3035981564488168,0.006301796204265921,0.6326911065390181,0.0055645524772972325,0.011568998558977587,0.02626515120765965
C001165,0.9836381041741669,0.0016534558208997985,0.0007522567467269916,0.0010867990026754714,0.0007191664867266674,0.0017380555303465155,0.0017505689121256366,0.008661593326332297
C001174,0.12467438841208998,0.7593243276881289,0.0052801522562635475,0.0566037407666235,0.007302049781635752,0.013827266649999302,0.007136559421318561,0.025851515023940508
C001209,0.0023813174897742155,0.012106554463825739,0.008760668994508643,0.003006696092220191,0.6426211715711017,0.01019009000311183,0.2549275992200304,0.0660059021654272
C001211,0.5852376142493457,0.019042114053154917,0.013437257708010962,0.015846605928030444,0.008281816299361356,0.020669759817923603,0.018088359988506744,0.31939647195566634
C001214,0.013714457354916958,0.4210457900629689,0.31849874985139465,0.006860643096785466,0.19060444918909927,0.010293543567672397,0.009367584014709246,0.029614782862453132
C001216,0.0035192246638687114,0.20438167426530926,0.004983295891410495,0.004180960891357829,0.02293639050306216,0.4627878687839882,0.23512662730759512,0.062083957693408194
C001225,0.0036485264175602837,0.06900714170086487,0.08359471359811743,0.0061750872079637895,0.017019738680467966,0.03412539628439941,0.005794196951549293,0.780635199159077
C001238,0.04083781067505695,0.028247008319925354,0.0207993616314962,0.06844576793139771,0.2830329774149904,0.041518883392676384,0.06839858635491086,0.448719604279546
C001266,0.5267675136484312,0.017066756055252458,0.012981585065388738,0.012654693253947615,0.01767282792684161,0.019287250427934742,0.01847530806132321,0.3750940655608803
C001271,0.004251174071880527,0.012755230533651652,0.006278561185732055,0.007235860322519414,0.8451263906799936,0.01585416515591101,0.016074952361932217,0.09242366568837933
C001280,0.006684466528637093,0.15948822637124574,0.009711249997081459,0.00637302667969823,0.039600918191904456,0.010682211273901803,0.49295953608991255,0.27450036486761853
C001288,0.12202851833639089,0.1918883407975725,0.22688926260068304,0.012340755812796011,0.019882258076914266,0.38686797362065645,0.010617716848182926,0.029485173906803854
C001292,0.002166041201550057,0.01042648600395013,0.0030332331123944533,0.002882052326510571,0.025175163990427542,0.0054707962879052595,0.8035185623207987,0.14732766475646328
C001312,0.7875618873541057,0.011103808538080982,0.006857772753400653,0.06471952081728151,0.03342468261948704,0.010051723978822915,0.009841250096071667,0.07643935384274958
C001317,0.029727863170250814,0.011252230288832698,0.009049162294959175,0.006835843435262114,0.20953624721522998,0.009971103537040086,0.019463643052948273,0.7041639070054767
C001331,0.040468572953849896,0.08253025272991475,0.024170640785828403,0.00385023937210334,0.0321661197597471,0.005919194206733485,0.47742343353544103,0.33347154665638185
C001335,0.8067543632468084,0.007186506122103844,0.0022134257478680706,0.0018386013711896344,0.004954806118688827,0.0027382825181366238,0.15753164111823023,0.01678237375697429
C001347,0.636339912856376,0.011825935320271616,0.0068575842200581175,0.19268814727933486,0.008626703068060843,0.00988490028699473,0.008218110344799898,0.1255587066241039
C001354,0.7431149425357383,0.0896199753321098,0.008434917096012944,0.007112582232969892,0.01123279699633588,0.01467736643502304,0.015077279343005767,0.1107301400288043
C001386,0.005121432353518847,0.07876577187122173,0.7371476303010918,0.08035065599545974,0.02169610415946476,0.010616467820662206,0.004893470313307381,0.06140846718527361
C001391,0.0077326352677932015,0.1908567726002414,0.012468417188153297,0.008390015360913628,0.6706480989595084,0.015517622869154523,0.024898100847115,0.0694883369071206
C001400,0.007210890617567807,0.01676239112517121,0.008058700754977945,0.04301042046261302,0.5303264695257089,0.007000507675091032,0.2907932616531613,0.09683735818570874
C001409,0.0027856829700209293,0.00934121063379167,0.004137697928786764,0.005422451464399894,0.009206540277668753,0.22787907825146095,0.005093342210272387,0.7361339962635985
C001419,0.1662789788512543,0.011494788347496012,0.758562567391299,0.008684568309854127,0.011261394397748571,0.006788709035244063,0.008724320675404015,0.028204672991699903
C001424,0.007410767115488998,0.029311087839457257,0.07668152633171986,0.16647951573532424,0.03348673644399432,0.2286863982150514,0.013264396607489575,0.4446795717114744
C001428,0.003639232573904885,0.049667114431147366,0.8920713182724219,0.003146915666975922,0.008307536418840796,0.003110913598696232,0.013019473956608851,0.027037495081403903
C001433,0.0016123603841330834,0.8965741794576342,0.033465914832919816,0.0020670025239704713,0.008653026742325941,0.00412861911728744,0.048813205574423986,0.004685691367305076
C001448,0.00884969174224004,0.00881141745305076,0.003779196239803439,0.889520483172216,0.0057049598658447795,0.013667748303394756,0.00396480797077775,0.06570169525267239
C001450,0.8514955806811986,0.007557088829644294,0.004024263394639983,0.00505923585034959,0.004548804485992327,0.007668151559551871,0.006478460977540097,0.11316841422108331
C001451,0.010578445118555008,0.7170230329781541,0.01533715902232494,0.012657246017481241,0.038646119179875656,0.01909078718483199,0.08748728589611729,0.09917992460265972
C001467,0.3013284083986565,0.0059646881742001865,0.004449808390976588,0.004961638706208398,0.00599325400112839,0.007940173455142335,0.0067825188937122305,0.6625795099799755
C001474,0.7391427074020103,0.016191358606327696,0.005654125938650494,0.006380724861293452,0.007879349390434496,0.17429921407855697,0.010662978892358255,0.03978954083036854
C001475,0.00818374193309186,0.010944017927874887,0.009435237474217177,0.11454558195720983,0.018068809481647772,0.012734471543436082,0.009733666280588778,0.8163544734019337
C001498,0.2548055352350528,0.028946676729072817,0.011220130210077171,0.012801826918389103,0.11402573919771516,0.4656116394202331,0.022148897389090615,0.09043955490036937
C001506,0.019262694871765032,0.021753683681111687,0.004089567075972387,0.4282468414342725,0.01488899143173209,0.004344724122762735,0.47157771182824254,0.03583578555414104
C001513,0.006767035987788485,0.8051242378592622,0.00971872075111558,0.009628583203531684,0.018890593067583856,0.023020745385424,0.01433380438366003,0.11251627936163412
C001548,0.008246021640695803,0.00891074691001777,0.8055618545164623,0.0062307954255729475,0.09473535795799141,0.004496565727998307,0.00865018062006724,0.06316847720119427
C001554,0.1565047846893638,0.2599737064536037,0.4178713834576935,0.010142968072492512,0.02026191003607376,0.04636690656320763,0.010832659449923345,0.07804568127764182
C001555,0.002279679653401202,0.005980328981382975,0.025582716564446065,0.0037644798367842624,0.009313342434234286,0.044168895831808004,0.004212340636886783,0.9046982160610564
C001560,0.0036385682620714466,0.0157506346280905,0.6292816340994134,0.0053007791612630405,0.025316810786774845,0.003581704863787231,0.29457559163812597,0.02255427656047366
C001583,0.007077906599455282,0.018258649026716367,0.016206860306341428,0.014599827634570408,0.07262551799799183,0.03041562780454145,0.051185453756106496,0.7896301568742767
C001590,0.004133890795715755,0.003139675516512912,0.019866121627601995,0.9626607195080139,0.0015977726794079113,0.0017496556706614083,0.0009316588952973674,0.00592050530678854
C001594,0.008074742576445975,0.010794867599945624,0.9250934817906274,0.011546562609584247,0.01272030935673658,0.0069186158306218295,0.0063161929413619675,0.0185352272946762
C001604,0.009287781458261958,0.6625558952840048,0.014366750890600586,0.013195875909953171,0.0350916243413626,0.08033196631069195,0.04660314594098356,0.13856695986414133
C001608,0.004825243736401317,0.8934764909365455,0.004065064926116604,0.003865984025904856,0.007193136929993621,0.01197339400294605,0.005674354309858856,0.06892633113223323
C001624,0.8145171937576765,0.010332285060607455,0.005533679763975592,0.0061286530570384265,0.0080113263129308,0.008988962613471053,0.024547301530301414,0.1219405979039987
C001625,0.006640538092927196,0.015652619692852945,0.02553042975366717,0.014329140736211513,0.030946636583862586,0.04766304161457545,0.01332256056582231,0.8459150329600806
C001627,0.010837354843896817,0.01627744191623554,0.006317369575295365,0.37527585147178494,0.03373539946139907,0.14711412293154927,0.008142400604131825,0.4023000591957072
C001634,0.13170819848030113,0.005402652519522156,0.0026917369812878202,0.7283089758190187,0.027927384006715652,0.004682479035139462,0.0038151800853566563,0.09546339307265848
C001640,0.013042322809355225,0.013364357001866016,0.00943646298931676,0.4133018469682509,0.03388874485683079,0.008142634012131115,0.010931944345161268,0.4978916870170879
C001642,0.024296700404866464,0.04069082921304034,0.04981285420107216,0.05034053223197102,0.10560280899711165,0.042843517664702846,0.05339190278528015,0.6330208545019553
C001648,0.0021079948478989496,0.010857607706285664,0.006508300119587011,0.0036108619821769005,0.0059851915479971944,0.8434950306462069,0.006384095333174668,0.12105091781667283
C001662,0.09802599593109679,0.01765547948779972,0.006086833658440944,0.006644399288228795,0.7452654903264325,0.0872604113381307,0.01841397324717788,0.020647416722692675
C001664,0.0059529717538855395,0.016798710667050045,0.009502138645610782,0.008521836073007888,0.23355394400495758,0.08146686182375036,0.015103471078849948,0.6291000659528877
C001670,0.020451143542962756,0.257174941559846,0.011495788401262213,0.031205619727605768,0.023508473075974798,0.22587097998627748,0.013323311567260977,0.41696974213881
C001695,0.0008340404587160421,0.0023771351546537744,0.0031992877539913315,0.0017129035227948653,0.004228717101663162,0.014884233623831355,0.0018454581570578597,0.9709182242272916
C001703,0.0019276346690237504,0.008686418813691744,0.9490206747211964,0.005477232351049778,0.006614151421260144,0.0036681778807108175,0.002846656527128767,0.02175905361593859
C001707,0.002472209951213724,0.6858057820663386,0.003903690309678601,0.0020337754186980027,0.28807690130954483,0.006594356344188895,0.009072396053387768,0.002040888546949649
C001708,0.013163137289224597,0.020113516103921546,0.017926234290736497,0.31404499208734327,0.015644227556947162,0.1785939821369983,0.0077354615830868495,0.4327784489517417
C001724,0.005822597214115633,0.795619023588048,0.007779613262791689,0.007555088374330764,0.01464119374084239,0.019412335917043683,0.010961319330360148,0.1382088285724675
C001734,0.1605242976673856,0.015260651731987132,0.013281242736569472,0.014352345675431276,0.020886656489150904,0.017801331677906852,0.01852304520641238,0.7393704288151564
C001744,0.0033697487582100044,0.06370777585053655,0.36082272302420587,0.007354024788730881,0.03012016130601243,0.29079501566459537,0.13032008544933604,0.11351046515837283
C001749,0.30131005509464337,0.01888442101364655,0.007554766165452124,0.046063057373155136,0.01882211684959069,0.006259897582161174,0.5481202734368396,0.05298541248451133
C001751,0.003791435580966893,0.014125759043090028,0.15833099078554386,0.005333049673370596,0.04414420232338911,0.004771126779262585,0.2242443210022456,0.5452591148121313
C001765,0.03370256055919482,0.012456650341087852,0.008989022126441776,0.00826439645470994,0.06774398932633328,0.0712375630683286,0.012625460623684505,0.7849803575002191
