client_id,cloud,gym,insurance,mobile,music,software,streaming,none
C000515,0.00562250835625,0.860443598088,0.00471748393078,0.00356408037549,0.00295970909824,0.0677047823087,0.00633546992574,0.0486523679167
C000562,0.0279927219091,0.216744581162,0.0315456849024,0.0284788461873,0.0433534814197,0.491851215246,0.0170812417414,0.142952227432
C000565,0.0384581202989,0.57535629342,0.0245830317494,0.0238113516657,0.0993278414388,0.0243774739561,0.0289538077346,0.185132079736
C000572,0.0239479865407,0.0125536674344,0.00776057646848,0.668829545524,0.0255794760509,0.187455741706,0.0160934099546,0.0577795963215
C000573,0.00300784570272,0.323389800177,0.00471798831172,0.0889429371221,0.00410357326595,0.0274071493318,0.474960552953,0.0734701531358
C000593,0.00828171172724,0.00576099199636,0.00831352276049,0.00809636113993,0.00546734156654,0.383424797898,0.439469848612,0.1411854243
C000601,0.61374174155,0.0143298504649,0.0149774736289,0.14273056411,0.0475776899317,0.00680630614054,0.0180914285065,0.141744945667
C000616,0.00769730751372,0.505173134022,0.136776622068,0.0129868169747,0.0275158329749,0.246840208406,0.0141994588083,0.0488106192322
C000643,0.834247404717,0.0140449023793,0.01234837787,0.0248475624444,0.0113362166096,0.0101252524582,0.0152368218494,0.0778134616721
C000653,0.796645107823,0.0194190470829,0.0790853814368,0.00795542872802,0.0320601278271,0.00373908509336,0.00558642273763,0.0555093992712
C000655,0.00258859202684,0.00599946840988,0.00299604097316,0.00836836881807,0.0018288908197,0.00345891778693,0.00618297654224,0.968576744623
C000673,0.917012195943,0.0267250502149,0.00616186845097,0.0046774373036,0.00433331323165,0.0126098371829,0.00758943741449,0.0208908602581
C000691,0.203450155929,0.196827125888,0.00978650734029,0.199057802146,0.0138748897236,0.0216906043858,0.0286197998969,0.326693114691
C000718,0.024921919442,0.0176812150074,0.0174840914401,0.0173412043711,0.013470550864,0.0701559582022,0.781198132831,0.057746927842
C000745,0.0190939126031,0.521806187726,0.077573986329,0.0604028920727,0.146472188334,0.0832463350828,0.0171935281636,0.074210969689
C000774,0.0511203723876,0.0239299203386,0.724274809965,0.0469584972688,0.0226182857322,0.0213851981077,0.0244473548029,0.0852655613973
C000779,0.0241250430872,0.0115199319526,0.0115373315144,0.00660766566147,0.00744163461239,0.401001142886,0.069568451206,0.46819879908
C000790,0.031609069892,0.0438109712996,0.0451505878265,0.0400629368051,0.159955052468,0.0431160788528,0.0510229468018,0.585272356054
C000798,0.00392114368386,0.00525000195193,0.00603337699498,0.0129415634068,0.0855887738229,0.00445717757101,0.860321312424,0.0214866501442
C000812,0.127522626753,0.0190919707034,0.0177801864944,0.0154604230306,0.0172363767639,0.256284949379,0.244010444885,0.302613021991
C000855,0.00929687790946,0.00701551418633,0.00688943514271,0.00439300121933,0.003799998009,0.913417185545,0.010265290888,0.0449226971002
C000879,0.0934044752549,0.0153176799407,0.0109107948172,0.00602560162719,0.0115073851049,0.577070716722,0.254563588587,0.0311997579464
C000909,0.0185447184543,0.81492418021,0.0123481890738,0.0119143528394,0.0108200496658,0.0714730066211,0.0146813846549,0.0452941184802
C000946,0.116457006,0.00808104558065,0.03941973671,0.0314944287345,0.00601203474019,0.0125845299099,0.699840706134,0.0861105121904
C000947,0.00672188487398,0.00286998680392,0.949863457918,0.00240514160801,0.00834578221906,0.00192114140187,0.00327706721047,0.0245955379649
C000963,0.842984122581,0.014580548297,0.0119564585502,0.0130885952532,0.00801261328165,0.0133997806755,0.0158525094561,0.0801253719048
C001010,0.0059911462514,0.010633388036,0.0101091889184,0.0700287240238,0.0993981218984,0.0556489324524,0.636281195437,0.111909302983
C001036,0.0241840914212,0.0308329164524,0.0239179789198,0.0289631263565,0.640358747043,0.0294912999593,0.034335590224,0.187916249623
C001039,0.0200996215587,0.201203017468,0.444892138766,0.00839272862134,0.013119166314,0.228586903817,0.0216413326376,0.0620650908173
C001048,0.0258215530749,0.049382431286,0.207449826069,0.0968650952736,0.0928375877372,0.0376585263671,0.0619982373865,0.427986742805
C001059,0.00288045729499,0.00608429790144,0.0116989257839,0.00281599061601,0.00806720011704,0.0028747137163,0.00344473557265,0.962133678998
C001091,0.0102334876697,0.192250328821,0.0171107015112,0.120968743701,0.0267489664877,0.0444290071161,0.0344750750012,0.553783689692
C001111,0.0273833244875,0.0358868088391,0.0603140079628,0.0394889936348,0.0424575781234,0.47771414287,0.0657601045356,0.250995039547
C001133,0.017237824591,0.0211049527695,0.445073167872,0.0173675786616,0.0211049527695,0.0156092802563,0.367650894236,0.0948513488445
C001215,0.0154777331756,0.0513899672135,0.57767661502,0.246543770288,0.0491048400164,0.00893427831031,0.0106757096641,0.0401970863124
C001285,0.00480571131091,0.0467209647867,0.00482417061586,0.00469815608039,0.0206630619009,0.0352478025105,0.00582961197355,0.877210520821
C001300,0.00852068689418,0.0111752547143,0.00532083729132,0.00505104120731,0.00645994518573,0.0168109539184,0.086466040842,0.860195239947
C001330,0.00878891599369,0.0199579442684,0.768627587406,0.0193606471824,0.0118304306232,0.0179639295286,0.0181297039704,0.135340841027
C001343,0.226669007261,0.0131438092315,0.609458390289,0.0128198069957,0.00719103421957,0.00913570026433,0.016026651191,0.105555600548
C001352,0.00429335241134,0.00845197279806,0.0108925060252,0.0668616863567,0.0387355941413,0.206575228835,0.0142478038779,0.649941855555
C001362,0.00501572323369,0.00943182102782,0.00929743749998,0.00674980069594,0.0321781445172,0.00919804588764,0.867974588097,0.0601544390406
C001388,0.0040748652485,0.0493313179138,0.00451740408452,0.0150972629218,0.0223604573822,0.00630142760725,0.0183526603319,0.87996460451
C001394,0.018553771351,0.011867081687,0.0175556106693,0.0728068994198,0.00739780653871,0.46259759009,0.0391526586524,0.370068581591
C001454,0.623653529917,0.0339675590895,0.0482975880569,0.0329509852485,0.0249399750534,0.0226775763099,0.0401980781507,0.173314708174
C001473,0.0327637974381,0.00919562826129,0.0194429539493,0.652245185192,0.0267058009129,0.00703841814857,0.0111441539173,0.24146406218
C001505,0.0199173564438,0.0199637084265,0.017782270619,0.087968008326,0.0199637084265,0.0482901624268,0.0250485117281,0.761066273603
C001508,0.04317399911,0.0111386807641,0.177463040058,0.371512781254,0.0111386807641,0.0190770338609,0.0128308979191,0.35366488627
C001535,0.00099112736362,0.0020917010727,0.00209486035196,0.00276383826626,0.0150317661579,0.00110813517765,0.00246194168132,0.973456629929
C001544,0.133174563253,0.010426721051,0.00824889101933,0.290430663159,0.078577209232,0.424108459846,0.0113515708495,0.04368192159
C001546,0.00312324523188,0.00755018129852,0.00746476542885,0.00726977461637,0.906255908012,0.00650943606701,0.00878180444332,0.0530448849019
C001566,0.0478867579382,0.00922572403942,0.0134072661829,0.669639743897,0.114556589518,0.0547703825603,0.0169305396785,0.073582996186
C001638,0.0192140984259,0.0350348021872,0.0376945757102,0.0240415789841,0.0272398163944,0.0699116124615,0.0338302869443,0.753033228892
C001657,0.0158280271098,0.0262397729112,0.0332754926028,0.0549556261559,0.0193277869382,0.0165872502108,0.030036133815,0.803749910256
C001667,0.148811767044,0.00414958609935,0.00804190647356,0.00782730054284,0.0119532174756,0.0160458962257,0.00822416864757,0.794946157491
C001691,0.0197023255399,0.049654788934,0.0328968011149,0.0318641454808,0.12660531806,0.563566710369,0.0374488560161,0.138261054485
C001725,0.0025055587397,0.00576325389223,0.00246643012859,0.007242131365,0.00413624397121,0.0154239028504,0.00849737718545,0.953965101867
C001728,0.0416085423604,0.0481961064629,0.0424677806046,0.0438327330239,0.0207443148727,0.139682483329,0.0497116543046,0.613756385042
C001733,0.00296404552652,0.865900696154,0.028395823267,0.0335497192885,0.0291637051805,0.00239542155537,0.0038211707748,0.0338094182533
C001748,0.0191863371471,0.00347478214906,0.0043837182368,0.00630914690391,0.205472549679,0.229892036505,0.00552466475708,0.525756764622
C001803,0.0617950076463,0.00596096226057,0.00576915416066,0.00710452129656,0.0134007039302,0.00756658650999,0.00838367372438,0.890019390471
C001835,0.0137564096015,0.036967856556,0.00963764419284,0.544140002151,0.00687750209519,0.0134466667504,0.30500788692,0.0701660317325
C001845,0.010430255683,0.0132608556396,0.0132808846709,0.333813727456,0.549271257601,0.0109172754627,0.0153453672113,0.0536803762753
C001862,0.384924267424,0.0192799827285,0.359252728505,0.0187029755304,0.0132739792358,0.018934508016,0.0282352464848,0.157396312076
C001874,0.00866557546389,0.693449321321,0.00809421750317,0.00847163373367,0.196409225644,0.0283713305546,0.0111388564119,0.0453998393678
C001876,0.0287991144982,0.0526629832026,0.0481750434277,0.0585270967214,0.0759685455613,0.356784129808,0.0681007666704,0.310982320111
C001889,0.00669677111376,0.00572857067222,0.0057412209418,0.00843728778612,0.0132255806623,0.012291741948,0.00745326361833,0.940425563258
C001892,0.00649606051211,0.487803297879,0.00854736206079,0.0431894870155,0.0175435151625,0.262085427632,0.0877970530922,0.0865377966452
C001924,0.192249917077,0.04151167102,0.0241596185768,0.133009877684,0.0260958798999,0.0636768840398,0.0457424130712,0.473553738631
C001938,0.0448678893909,0.466923514011,0.0214019905666,0.0278451831068,0.0225798542601,0.040027668482,0.061499300311,0.314854599871
C001971,0.00435703678526,0.00889027195952,0.0102116947575,0.046663595592,0.040558030902,0.0180438568614,0.0115915647684,0.859683948374
C001991,0.0282289073377,0.0249353977949,0.0194810340491,0.0590389788826,0.0652039713872,0.0247642407881,0.0312047706684,0.747142699092
C001992,0.0250751958618,0.302033614421,0.124925925901,0.244546985354,0.0896589575981,0.0213608876823,0.0353342871669,0.157064146016
C002023,0.285483975952,0.0158555102781,0.161538933337,0.020963472171,0.0132108881003,0.0209792242359,0.122523614822,0.359444381103
C002030,0.0244246143667,0.0141317221692,0.0139303749772,0.0604396105197,0.0348744998842,0.651965831055,0.0188261265525,0.181407220476
C002038,0.769401035483,0.0182643487271,0.018291934972,0.0139553381175,0.0537326343585,0.017574568095,0.0216010436662,0.087179096581
C002048,0.0320514969505,0.103913129942,0.0154354392271,0.00453375116647,0.712523939227,0.0617442989553,0.0320973660496,0.0377005784818
C002071,0.0439901953442,0.0577739517744,0.0489081991692,0.248722658717,0.0675169892294,0.156263292998,0.067804276743,0.309020436024
C002090,0.021851307634,0.0271010579373,0.652811916333,0.0262899832737,0.0495943938417,0.0264293367925,0.0261924431002,0.169729561088
C002105,0.0699936814139,0.0343544251181,0.635628126087,0.022607845223,0.0228979782555,0.0347669398554,0.0480771808134,0.131673823233
C002109,0.115394361055,0.0155676226484,0.0256666490339,0.0108606196174,0.0176679961465,0.215702903496,0.06209250066,0.537047347343
C002141,0.0137292817082,0.0224975536274,0.541045342092,0.0364213434256,0.220927681354,0.0188176313335,0.0353556828159,0.111205483643
C002159,0.0331596853965,0.0496768440331,0.0497518753199,0.0806779353289,0.0379683504131,0.23255642953,0.0556629189924,0.460545960986
C002161,0.00425335201796,0.758670856197,0.00866640831529,0.00839436315982,0.00865333842066,0.0100722706615,0.154051659033,0.0472377521948
C002180,0.543224461522,0.00620172483114,0.00529648287421,0.235549699892,0.0495543856049,0.00615915608338,0.115633759123,0.0383803300692
C002185,0.02212260497,0.00279355271737,0.00384008688065,0.00272469008325,0.941649567911,0.00692353376415,0.00296060731501,0.0169853563586
C002231,0.0239715265102,0.0188089399544,0.0188373487432,0.412155714277,0.0143721437812,0.0112373231039,0.42177809815,0.0788389054798
C002244,0.00846745590524,0.14254268995,0.563228453798,0.0122854014167,0.148549545667,0.0104255690137,0.0142571662203,0.100243718029
C002259,0.0241010312431,0.0241571195391,0.0242104651451,0.433885545426,0.214484687024,0.107240393058,0.0288863969811,0.143034361584
C002263,0.125897798187,0.0198671376346,0.085191893564,0.0193774016001,0.0243371493206,0.35052657078,0.0231185467601,0.351683502154
C002289,0.0501930283732,0.0442024314584,0.0166262560434,0.0804965487247,0.653023365505,0.0186930054199,0.0476955162481,0.0890698482274
C002306,0.00442048956954,0.601358580402,0.216769509659,0.00879879829549,0.00719554730602,0.112241798103,0.0102495052989,0.0389657713656
C002317,0.066886121247,0.0119557143504,0.0119737721125,0.296559313863,0.0049430842028,0.10926443951,0.0142515401738,0.484166014541
C002326,0.0177830930673,0.0227915088538,0.631742641301,0.0132381868868,0.00877579479109,0.108248682044,0.0208703528828,0.176549740173
C002328,0.00352125904076,0.00479051291173,0.428515225132,0.00503918608383,0.00479051291173,0.0748080648156,0.456342402079,0.0221928370258
C002336,0.004390570488,0.259657122901,0.0618717055775,0.340724476967,0.0128394111898,0.00918459026979,0.00671830027363,0.304613822334
C002340,0.00530888199361,0.351222637858,0.136352291366,0.00454870706152,0.314342696352,0.00338506926552,0.0039338218544,0.180905894249
C002357,0.0507760031396,0.019362717379,0.0194054756182,0.682605905592,0.00570501813151,0.0100032309509,0.0219981339866,0.190143515202
C002385,0.00446999506542,0.00483529146467,0.00833587730057,0.0143214780093,0.00890926336355,0.0405091488007,0.00752511456289,0.911093831433
C002393,0.0639183254905,0.0269649506721,0.0270056781979,0.0510776541455,0.205713071662,0.0267798627789,0.201389154764,0.397151302289
C002410,0.00940675798078,0.0315901464878,0.591971819523,0.0162765342964,0.00720870601541,0.00764084549229,0.178188344244,0.15771684596
C002417,0.00744829370019,0.00871925859891,0.00873242805855,0.35635473223,0.0121773649522,0.00850314488182,0.469107181692,0.128957595887
C002505,0.019429469745,0.0134198946685,0.486069137308,0.0130182669321,0.220525595574,0.00939624717385,0.014990518707,0.223150869892
C002509,0.00470510257964,0.00471605236779,0.00464885858275,0.00863373153279,0.00518987082012,0.92541929047,0.00571483776106,0.0409722558863
C002513,0.0649600579246,0.848388234699,0.0112102821612,0.0149244503175,0.00844647260732,0.00569327025395,0.00853256486792,0.0378446671685
C002524,0.0436240528764,0.0185089853329,0.308790057054,0.0296962600986,0.0114889607321,0.0143179890925,0.0193089619513,0.554264732862
C002547,0.0151816325234,0.748541187733,0.0134673927884,0.0825405158146,0.0452304861511,0.0160710028053,0.016578373692,0.0623894084918
C002556,0.0748085529433,0.0192895657559,0.00842883610451,0.00969308663334,0.00878740667053,0.0188121266993,0.46856705317,0.391613372023
C002576,0.0159718847505,0.370449493133,0.0236064267988,0.0124467358862,0.0136569054786,0.0175005852787,0.146065943119,0.400302025555
C002614,0.0321083139892,0.021540491824,0.0119289674933,0.0101667541747,0.852752765682,0.00946113222527,0.016748941337,0.0452926332744
C002659,0.00238672482048,0.00452965012558,0.00350444308103,0.00441799172108,0.932021334287,0.00650723486525,0.00360468862377,0.0430279324763
C002675,0.17144658588,0.0476174459751,0.0330519307549,0.0461923612398,0.0588293711395,0.0472905989927,0.0722448762571,0.523326829761
C002724,0.00613650106333,0.0215887210121,0.00981354605208,0.224615906685,0.0274879260332,0.00973148738286,0.655651729267,0.0449741825047
C002728,0.00449168410238,0.00870438329243,0.381542848346,0.0124517907041,0.0252134749099,0.0127478359002,0.453240255722,0.101607727023
C002735,0.00434611322369,0.746877674318,0.00882025472553,0.00909665423565,0.0176841312668,0.00931293001887,0.0091448238226,0.194717418389
C002745,0.013208901379,0.170569915101,0.026100596045,0.0169876410301,0.650163172774,0.0173915274782,0.0214502839983,0.0841279621948
C002748,0.822647718425,0.0386517631096,0.00431496914035,0.00796145212589,0.00448496265105,0.00800365285143,0.00778270221465,0.106152779482
C002763,0.0051472355649,0.743309037326,0.0969776283804,0.0134067033376,0.0108390286264,0.00814220895196,0.0158387024286,0.106339455384
C002776,0.0177623677951,0.0277097746548,0.0269660666341,0.020890505563,0.0482971573254,0.0321234195356,0.642865733096,0.183384975396
C002784,0.0214277350816,0.270405245194,0.0229037287844,0.0600900958065,0.0269512776837,0.0228555578047,0.0484862416874,0.526880117958
C002787,0.00147043908872,0.00299387881676,0.00218923073493,0.00429575980629,0.956769629851,0.00291967316358,0.00345902221174,0.0259023663269
C002811,0.00413205245784,0.378592215642,0.064631606596,0.00729050772735,0.0340561830167,0.305736660048,0.00841123578996,0.197149538722
C002824,0.00823371719578,0.00843394154835,0.01279518222,0.67806368697,0.00894367906684,0.190791614375,0.0145500690957,0.0781881095283
C002854,0.0134233807808,0.0146871050685,0.0845460959773,0.0439125502726,0.481998834211,0.0259312004316,0.0272091254138,0.308291707845
C002864,0.593772849989,0.0279169487387,0.0169199178024,0.0181686293108,0.0965005743733,0.0277253263141,0.0399450510887,0.179050702383
C002874,0.00855016878779,0.114886142187,0.100259115193,0.110143076043,0.00923546160197,0.0193301578742,0.0136608093411,0.623935068972
C002936,0.0110136883033,0.707078500201,0.0195977194785,0.134545591736,0.011087500514,0.0194838024004,0.0216610457428,0.0755321516235
C002968,0.0265626213034,0.0250374465129,0.0202148475338,0.542017302642,0.0680689266303,0.0214579385575,0.0304962684926,0.266144648328
C002982,0.0107553354126,0.00561940842213,0.00553934372138,0.00551134692114,0.00561940842213,0.931362479515,0.0115841292743,0.0240085483115
C002983,0.125271774666,0.122389850873,0.00885055272455,0.0139471183809,0.195038742893,0.00997896139018,0.157603143433,0.366919855638
C003016,0.307285553024,0.143693086351,0.0294088758035,0.0298201549393,0.100016100563,0.0306791766252,0.0395043192466,0.319592733448
C003033,0.0652471175978,0.0794693966075,0.316870216151,0.0428588954248,0.0208194735559,0.0537135663566,0.046202012025,0.374819322281
C003045,0.162187823536,0.135933681116,0.0144589335677,0.0107304521614,0.512873140817,0.0100781349209,0.0190772187871,0.134660615093
C003052,0.0342543183166,0.0304809577535,0.0311836621707,0.023570217838,0.0207044682276,0.0336323579068,0.046939437491,0.779234580296
C003097,0.00208513230839,0.0590155658365,0.00401172205705,0.0037680067903,0.831453312223,0.0438804327178,0.0348597649304,0.0209260631364
C003102,0.0167236732728,0.0167625928662,0.0171984696029,0.820034721448,0.0144454695136,0.0166475341355,0.0196888761275,0.0784986630335
C003151,0.0292440310655,0.0292160033697,0.130756916422,0.0245857821235,0.282889723414,0.0239194056652,0.0480777009704,0.43131043697
C003219,0.0167531910655,0.0993833479897,0.0345269870761,0.0351871367999,0.0321767236162,0.21464020252,0.0956711473758,0.471661263556
C003222,0.707046631174,0.0210142211992,0.0225298246858,0.0169186871428,0.016626628278,0.0223414353491,0.0262534249363,0.167269147235
C003245,0.693102405676,0.0279015000319,0.0533260203174,0.00656144340695,0.138719282721,0.0248976077112,0.00782599639373,0.0476657437421
C003262,0.0132301751885,0.0196090580718,0.598998789535,0.0111978954987,0.0242972002824,0.0138013054451,0.156277742512,0.162587833467
C003277,0.0374472364792,0.0295089533599,0.0295535233157,0.0289414947321,0.0470229959928,0.596212822682,0.0827800617628,0.148532911676
C003300,0.049334893573,0.0399633775418,0.147431126228,0.0193345621252,0.15726143494,0.0274659767176,0.0756175487623,0.483591080112
C003304,0.00940290823747,0.498442137489,0.0456899199332,0.00893041821904,0.326931938849,0.00577333514351,0.0106446196482,0.0941847224811
C003317,0.781486436486,0.0130524946422,0.00532087940768,0.00526472801372,0.00711212934475,0.156470623654,0.00641760083401,0.024875107618
C003318,0.0326283541994,0.0686734771436,0.527688572257,0.0282501977299,0.0289641809613,0.0284451767573,0.0359054415367,0.249444599415
C003321,0.0385378417693,0.00992141110548,0.0948424885161,0.00962448523663,0.020328218839,0.122279625152,0.012654421938,0.691811507444
C003337,0.371496469377,0.00957470588679,0.012168897345,0.00558931369874,0.00372161492298,0.498662521094,0.013236092701,0.0855503849745
C003344,0.00425530029453,0.607158151646,0.009982715084,0.040981968401,0.036276309716,0.0436896697571,0.0322663686878,0.225389516414
C003350,0.0314568990617,0.0233769774252,0.060670523157,0.0226773562464,0.0156902026611,0.00889372774674,0.0276552832086,0.809579030493
C003351,0.0102223215208,0.766100249542,0.0157098774922,0.0152995120487,0.0121733514981,0.0152973907711,0.0193875042928,0.145809792835
C003368,0.00970638529495,0.364275828926,0.317818927151,0.00812174255277,0.0326313793643,0.0132673767583,0.215890375653,0.0382879842998
C003390,0.00939337113519,0.00516942101579,0.0118258385644,0.411047432311,0.0632715969611,0.00800492014716,0.012764335509,0.478523084356
C003402,0.00344875032356,0.00691055205208,0.00711993532298,0.00674020308584,0.00269209744628,0.00566470314708,0.00473619623496,0.962687562387
C003417,0.187262193407,0.171045454193,0.574746925447,0.00466716598279,0.0257652934112,0.00704405988206,0.00877482152986,0.0206940861463
C003464,0.00124796818924,0.00142000386381,0.00164373113223,0.00162638479015,0.0338561570576,0.00150947189934,0.947705950115,0.0109903329529
C003465,0.0357814589494,0.0318181853595,0.0968864807352,0.00761718345781,0.760607059685,0.00841858435712,0.0101587663034,0.0487122811525
C003471,0.00466313195981,0.00848892878446,0.0196050136461,0.29908984379,0.22856595159,0.39291890849,0.0102288395899,0.0364393821494
C003503,0.397869749702,0.00452548640456,0.057040940704,0.0123767643351,0.012689569303,0.0283572479396,0.053776579068,0.433363662544
C003525,0.123706374375,0.0354234355137,0.0385177342713,0.176313998167,0.0386802946349,0.0352707192687,0.0720028043188,0.48008463945
C003533,0.0282851761916,0.117402845844,0.155904595109,0.0176490683644,0.0624351253827,0.0427633363241,0.0202402965133,0.55531955627
C003554,0.691116942797,0.039949832553,0.0799735191176,0.0163669791059,0.0118557390873,0.0255363165962,0.0169055908483,0.118295079895
C003565,0.0229825797771,0.892494872364,0.0073075363829,0.00722982971407,0.00981030656663,0.00719698891817,0.0178799091357,0.0350979771416
C003603,0.00156921663708,0.00149075985088,0.00182760071498,0.00310211622552,0.00257974991503,0.00272378538368,0.00303507308761,0.983671698185
C003627,0.00830951751283,0.00832885555165,0.883785108227,0.00500508017106,0.00843024554422,0.0037860874095,0.00999348564991,0.0723616199339
C003633,0.184710617758,0.00829664153927,0.0248601712245,0.0234920381934,0.358284039105,0.0392054558077,0.198301768077,0.162849268295
C003671,0.00423831775688,0.0332192223604,0.00803035807425,0.0132418515996,0.00669740033337,0.0279631643724,0.00381211872201,0.902797566781
C003678,0.00330677057053,0.00322836169267,0.00522600585614,0.00489010773003,0.00855938696244,0.00675747583483,0.00827977512312,0.95975211623
C003682,0.674569543781,0.0101409096331,0.177149417223,0.00672033197477,0.0170603141944,0.0758693747617,0.00985050465034,0.0286396037814
C003729,0.00744001989031,0.00874478105028,0.00716143463169,0.00503384247257,0.0958580754171,0.0325098386897,0.0118414600169,0.831410547831
C003749,0.045182994486,0.0842124298701,0.0051902669521,0.0077768552603,0.0157356702733,0.572502827575,0.0116194453926,0.257779510191
C003759,0.018662962195,0.00675593762938,0.00687445561952,0.00676510686619,0.00572323823096,0.0152991674816,0.917365277075,0.0225538549022
C003761,0.0910735026208,0.112061473503,0.0188798008919,0.0256096272869,0.504982812807,0.038046799169,0.029770530486,0.179575453236
C003777,0.00290125069575,0.162776983001,0.00515948251266,0.00478175042956,0.00655231722499,0.0260593076713,0.779260390424,0.0125085180399
C003800,0.0281444266109,0.0305175247308,0.476385763963,0.0382552951725,0.151134654611,0.0391648267115,0.0505205950471,0.185876913153
C003841,0.0114600072607,0.017234684522,0.0158738217503,0.00998921186711,0.0148509185742,0.0156462635999,0.802634255075,0.112310837351
C003861,0.00237510955118,0.00770418071007,0.00301066397441,0.00224011022861,0.00617807772297,0.0109646453871,0.00354462883213,0.963982583594
C003863,0.0316669981274,0.042309968053,0.019220908229,0.175202356933,0.313742123352,0.00624900817351,0.0892313286792,0.322377308453
C003865,0.001028048467,0.0094797229679,0.00352314241314,0.00376492977748,0.00149281125664,0.00433240604368,0.00390641133383,0.97247252774
C003868,0.0158968689514,0.0685061477216,0.0447079140715,0.0207394018985,0.260659359273,0.487450591064,0.0244401851574,0.0775995318621
C003895,0.190960735227,0.00755864149772,0.113174021841,0.00733242809217,0.634215308227,0.00503794803505,0.00933056718237,0.0323903498974
C003916,0.207799921018,0.504394870846,0.0190733054243,0.0136314575648,0.0167394835855,0.0194179343188,0.0720908474526,0.146852179789
C003956,0.00382818669622,0.0555743335081,0.00529784109526,0.670975394307,0.163173276788,0.0597160043961,0.00643903252827,0.0349959306813
C003958,0.0121868687063,0.0153924700464,0.152726607162,0.105584348788,0.422540750202,0.205500301649,0.0191529159093,0.0669157375362
C003977,0.004026671874,0.00274579390472,0.00759663029934,0.00497663492721,0.0022844026688,0.00469430747335,0.00475810226817,0.968917456584
C003983,0.0050458792609,0.00873428725298,0.00874747941172,0.337568028217,0.00274078961209,0.0155750112524,0.589030150153,0.0325583748407
C003996,0.130641689669,0.018030122136,0.112971666822,0.0354169893037,0.0455777617966,0.0371502351721,0.160245323493,0.459966211607
